 -94.7500    	  313.586    	  313.660    	  325.251    	  363.533    	  408.073    	  435.752    	  391.716    
 -94.2500    	  300.465    	  301.866    	  328.411    	  375.356    	  421.747    	  421.428    	  384.957    
 -93.7500    	  305.396    	  302.583    	  334.293    	  407.387    	  438.904    	  441.447    	  399.876    
 -93.2500    	  355.211    	  334.181    	  360.816    	  439.156    	  445.270    	  457.297    	  443.316    
 -92.7500    	  354.619    	  339.618    	  360.820    	  415.335    	  428.079    	  432.646    	  450.767    
 -92.2500    	  324.470    	  322.267    	  331.458    	  379.952    	  401.867    	  406.096    	  455.774    
 -91.7500    	  305.938    	  339.254    	  335.966    	  344.421    	  365.132    	  403.688    	  467.949    
 -91.2500    	  315.501    	  356.378    	  365.886    	  339.641    	  329.292    	  367.599    	  445.759    
    Oct 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  298.211    	  321.213    	  322.246    	  351.465    	  369.669    	  376.892    	  363.595    
 -95.2500    	  311.432    	  322.473    	  330.361    	  353.259    	  418.222    	  462.267    	  399.859    
 -94.7500    	  341.210    	  340.533    	  345.108    	  384.140    	  424.293    	  456.467    	  411.919    
 -94.2500    	  330.532    	  340.322    	  358.427    	  397.285    	  436.411    	  441.467    	  411.089    
 -93.7500    	  328.448    	  341.599    	  375.208    	  439.937    	  459.608    	  470.160    	  425.852    
 -93.2500    	  365.382    	  366.206    	  402.066    	  476.739    	  471.774    	  487.919    	  477.223    
 -92.7500    	  370.740    	  369.006    	  402.231    	  452.067    	  456.856    	  463.197    	  485.097    
 -92.2500    	  348.449    	  348.383    	  371.995    	  412.823    	  425.122    	  433.870    	  480.674    
 -91.7500    	  336.521    	  356.487    	  367.441    	  362.798    	  390.190    	  434.484    	  484.709    
 -91.2500    	  347.555    	  392.494    	  402.387    	  346.640    	  345.832    	  392.299    	  455.572    
    Nov 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  343.164    	  365.969    	  370.206    	  397.695    	  394.577    	  399.946    	  384.204    
 -95.2500    	  368.742    	  376.700    	  381.484    	  405.189    	  448.758    	  482.792    	  418.660    
 -94.7500    	  399.603    	  404.130    	  401.850    	  436.697    	  467.769    	  489.550    	  436.766    
 -94.2500    	  390.969    	  405.205    	  430.053    	  461.728    	  484.007    	  470.019    	  437.474    
 -93.7500    	  396.101    	  413.240    	  449.895    	  508.663    	  506.129    	  490.074    	  450.088    
 -93.2500    	  437.447    	  440.388    	  484.475    	  535.777    	  518.325    	  503.819    	  495.357    
 -92.7500    	  445.633    	  452.412    	  486.855    	  508.140    	  502.589    	  493.224    	  503.057    
 -92.2500    	  421.443    	  429.555    	  438.815    	  465.035    	  466.100    	  470.942    	  514.146    
 -91.7500    	  418.203    	  421.413    	  419.012    	  411.408    	  434.164    	  467.982    	  513.783    
 -91.2500    	  420.031    	  441.217    	  429.931    	  383.746    	  385.931    	  423.278    	  476.101    
    Dec 1983	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  363.623    	  384.445    	  387.964    	  415.553    	  402.674    	  413.320    	  398.522    
 -95.2500    	  391.671    	  398.656    	  398.144    	  420.345    	  448.932    	  484.716    	  422.551    
 -94.7500    	  416.881    	  430.334    	  426.439    	  453.889    	  476.014    	  497.895    	  443.448    
 -94.2500    	  413.565    	  426.546    	  461.158    	  482.802    	  493.815    	  475.864    	  447.403    
 -93.7500    	  435.999    	  443.235    	  481.747    	  528.984    	  513.820    	  489.497    	  456.226    
 -93.2500    	  494.999    	  478.108    	  524.191    	  553.540    	  526.424    	  503.184    	  496.788    
 -92.7500    	  506.563    	  502.959    	  532.430    	  534.679    	  517.563    	  502.574    	  505.373    
 -92.2500    	  478.021    	  489.193    	  488.546    	  496.803    	  484.779    	  481.472    	  523.348    
 -91.7500    	  481.800    	  478.826    	  469.658    	  450.727    	  459.214    	  477.612    	  518.179    
 -91.2500    	  475.083    	  478.150    	  460.204    	  421.212    	  415.535    	  440.044    	  481.332    
    Jan 1984	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  341.178    	  363.785    	  365.364    	  386.962    	  370.506    	  385.753    	  378.637    
 -95.2500    	  366.113    	  374.043    	  377.694    	  394.955    	  414.369    	  450.492    	  399.102    
 -94.7500    	  387.892    	  404.300    	  406.410    	  429.990    	  444.802    	  466.376    	  419.705    
 -94.2500    	  391.115    	  401.495    	  439.022    	  455.690    	  462.586    	  448.623    	  421.370    
 -93.7500    	  412.658    	  419.076    	  461.227    	  499.762    	  481.504    	  457.464    	  428.242    
 -93.2500    	  470.723    	  450.094    	  497.198    	  521.257    	  494.422    	  470.951    	  463.634    
 -92.7500    	  480.551    	  474.335    	  503.527    	  507.024    	  489.441    	  473.749    	  471.025    
 -92.2500    	  453.551    	  466.033    	  467.828    	  474.855    	  460.609    	  457.129    	  488.538    
 -91.7500    	  465.948    	  462.067    	  455.230    	  435.455    	  441.670    	  453.642    	  482.821    
 -91.2500    	  459.235    	  460.549    	  444.420    	  407.939    	  401.637    	  420.112    	  452.015    
    Feb 1984	  40.2500    	  40.7500    	  41.2500    	  41.7500    	  42.2500    	  42.7500    	  43.2500    
 -95.7500    	  333.588    	  348.651    	  348.332    	  366.902    	  350.659    	  369.345    	  368.503    
 -95.2500    	  354.028    	  356.026    	  359.036    	  371.589    	  390.684    	  427.430    	  384.079    
 -94.7500    	  372.863    	  382.771    	  382.911    	  404.684    	  420.264    	  443.726    	  400.441    
 -94.2500    	  373.163    	  380.425    	  415.280    	  429.421    	  437.431    	  426.610    	  401.708    
 -93.7500    	  390.815    	  399.484    	  438.078    	  473.856    	  457.950    	  434.618    	  409.366    
 -93.2500    	  442.816    	  423.173    	  469.215    	  495.202    	  471.556    	  446.238    	  444.418    
