X	Y	T	NOAA NCEP CPC GMSM w
degree_east	degree_north	months since 1960-01-01	mm
   -94.25000    	    42.75000    	    468.5000    	    323.1745    
   -93.75000    	    42.75000    	    468.5000    	    368.6251    
   -93.25000    	    42.75000    	    468.5000    	    399.1488    
   -92.75000    	    42.75000    	    468.5000    	    416.3414    
   -92.25000    	    42.75000    	    468.5000    	    434.8331    
   -91.75000    	    42.75000    	    468.5000    	    457.7220    
   -91.25000    	    42.75000    	    468.5000    	    430.8228    
   -95.75000    	    43.25000    	    468.5000    	    337.1070    
   -95.25000    	    43.25000    	    468.5000    	    364.6639    
   -94.75000    	    43.25000    	    468.5000    	    367.5182    
   -94.25000    	    43.25000    	    468.5000    	    389.7118    
   -93.75000    	    43.25000    	    468.5000    	    388.6929    
   -93.25000    	    43.25000    	    468.5000    	    396.0540    
   -92.75000    	    43.25000    	    468.5000    	    408.7591    
   -92.25000    	    43.25000    	    468.5000    	    430.7918    
   -91.75000    	    43.25000    	    468.5000    	    441.2540    
   -91.25000    	    43.25000    	    468.5000    	    428.9519    
   -95.75000    	    40.25000    	    469.5000    	    379.2480    
   -95.25000    	    40.25000    	    469.5000    	    412.9064    
   -94.75000    	    40.25000    	    469.5000    	    436.8753    
   -94.25000    	    40.25000    	    469.5000    	    471.9279    
   -93.75000    	    40.25000    	    469.5000    	    467.9578    
   -93.25000    	    40.25000    	    469.5000    	    500.9783    
   -92.75000    	    40.25000    	    469.5000    	    509.7325    
   -92.25000    	    40.25000    	    469.5000    	    511.7841    
   -91.75000    	    40.25000    	    469.5000    	    485.3742    
   -91.25000    	    40.25000    	    469.5000    	    475.7606    
   -95.75000    	    40.75000    	    469.5000    	    335.9008    
   -95.25000    	    40.75000    	    469.5000    	    361.6678    
   -94.75000    	    40.75000    	    469.5000    	    381.6945    
   -94.25000    	    40.75000    	    469.5000    	    377.5003    
   -93.75000    	    40.75000    	    469.5000    	    425.0299    
   -93.25000    	    40.75000    	    469.5000    	    441.5232    
   -92.75000    	    40.75000    	    469.5000    	    461.8918    
   -92.25000    	    40.75000    	    469.5000    	    473.1347    
   -91.75000    	    40.75000    	    469.5000    	    467.3653    
   -91.25000    	    40.75000    	    469.5000    	    473.6446    
   -95.75000    	    41.25000    	    469.5000    	    355.4702    
   -95.25000    	    41.25000    	    469.5000    	    355.3060    
   -94.75000    	    41.25000    	    469.5000    	    353.7820    
   -94.25000    	    41.25000    	    469.5000    	    346.2654    
   -93.75000    	    41.25000    	    469.5000    	    392.6547    
   -93.25000    	    41.25000    	    469.5000    	    408.1193    
   -92.75000    	    41.25000    	    469.5000    	    429.0890    
   -92.25000    	    41.25000    	    469.5000    	    443.7290    
   -91.75000    	    41.25000    	    469.5000    	    425.6458    
   -91.25000    	    41.25000    	    469.5000    	    434.8145    
   -95.75000    	    41.75000    	    469.5000    	    347.0087    
   -95.25000    	    41.75000    	    469.5000    	    377.8505    
   -94.75000    	    41.75000    	    469.5000    	    371.3353    
   -94.25000    	    41.75000    	    469.5000    	    347.4855    
   -93.75000    	    41.75000    	    469.5000    	    339.3842    
   -93.25000    	    41.75000    	    469.5000    	    383.5603    
   -92.75000    	    41.75000    	    469.5000    	    406.5638    
   -92.25000    	    41.75000    	    469.5000    	    415.8065    
   -91.75000    	    41.75000    	    469.5000    	    430.9585    
   -91.25000    	    41.75000    	    469.5000    	    442.1747    
   -95.75000    	    42.25000    	    469.5000    	    331.2514    
   -95.25000    	    42.25000    	    469.5000    	    347.6364    
   -94.75000    	    42.25000    	    469.5000    	    334.1740    
   -94.25000    	    42.25000    	    469.5000    	    321.0878    
   -93.75000    	    42.25000    	    469.5000    	    338.7376    
   -93.25000    	    42.25000    	    469.5000    	    378.9389    
   -92.75000    	    42.25000    	    469.5000    	    397.3163    
   -92.25000    	    42.25000    	    469.5000    	    413.9783    
   -91.75000    	    42.25000    	    469.5000    	    434.2133    
   -91.25000    	    42.25000    	    469.5000    	    459.8264    
   -95.75000    	    42.75000    	    469.5000    	    315.2886    
   -95.25000    	    42.75000    	    469.5000    	    359.2014    
   -94.75000    	    42.75000    	    469.5000    	    358.0772    
   -94.25000    	    42.75000    	    469.5000    	    317.6541    
   -93.75000    	    42.75000    	    469.5000    	    358.3338    
   -93.25000    	    42.75000    	    469.5000    	    390.5640    
   -92.75000    	    42.75000    	    469.5000    	    403.5465    
   -92.25000    	    42.75000    	    469.5000    	    418.4985    
   -91.75000    	    42.75000    	    469.5000    	    440.1184    
   -91.25000    	    42.75000    	    469.5000    	    417.4431    
   -95.75000    	    43.25000    	    469.5000    	    323.2965    
   -95.25000    	    43.25000    	    469.5000    	    345.0561    
   -94.75000    	    43.25000    	    469.5000    	    348.8838    
   -94.25000    	    43.25000    	    469.5000    	    376.2866    
   -93.75000    	    43.25000    	    469.5000    	    379.4510    
   -93.25000    	    43.25000    	    469.5000    	    388.7173    
   -92.75000    	    43.25000    	    469.5000    	    393.4490    
   -92.25000    	    43.25000    	    469.5000    	    418.5339    
   -91.75000    	    43.25000    	    469.5000    	    426.4004    
   -91.25000    	    43.25000    	    469.5000    	    421.7328    
   -95.75000    	    40.25000    	    470.5000    	    361.0276    
   -95.25000    	    40.25000    	    470.5000    	    400.7303    
   -94.75000    	    40.25000    	    470.5000    	    427.8149    
   -94.25000    	    40.25000    	    470.5000    	    462.5945    
   -93.75000    	    40.25000    	    470.5000    	    463.7340    
   -93.25000    	    40.25000    	    470.5000    	    489.0879    
   -92.75000    	    40.25000    	    470.5000    	    491.1325    
   -92.25000    	    40.25000    	    470.5000    	    493.5914    
   -91.75000    	    40.25000    	    470.5000    	    466.4112    
   -91.25000    	    40.25000    	    470.5000    	    458.0649    
   -95.75000    	    40.75000    	    470.5000    	    325.8636    
   -95.25000    	    40.75000    	    470.5000    	    354.3091    
   -94.75000    	    40.75000    	    470.5000    	    374.8954    
   -94.25000    	    40.75000    	    470.5000    	    364.9080    
   -93.75000    	    40.75000    	    470.5000    	    411.6961    
   -93.25000    	    40.75000    	    470.5000    	    425.6743    
   -92.75000    	    40.75000    	    470.5000    	    439.8363    
   -92.25000    	    40.75000    	    470.5000    	    451.0003    
   -91.75000    	    40.75000    	    470.5000    	    446.3329    
   -91.25000    	    40.75000    	    470.5000    	    450.0432    
   -95.75000    	    41.25000    	    470.5000    	    349.1613    
   -95.25000    	    41.25000    	    470.5000    	    346.2036    
   -94.75000    	    41.25000    	    470.5000    	    343.9326    
   -94.25000    	    41.25000    	    470.5000    	    339.5391    
   -93.75000    	    41.25000    	    470.5000    	    381.1711    
   -93.25000    	    41.25000    	    470.5000    	    392.0630    
   -92.75000    	    41.25000    	    470.5000    	    411.0675    
   -92.25000    	    41.25000    	    470.5000    	    424.0797    
   -91.75000    	    41.25000    	    470.5000    	    407.9589    
   -91.25000    	    41.25000    	    470.5000    	    418.2391    
   -95.75000    	    41.75000    	    470.5000    	    337.4238    
   -95.25000    	    41.75000    	    470.5000    	    369.3299    
   -94.75000    	    41.75000    	    470.5000    	    360.5632    
   -94.25000    	    41.75000    	    470.5000    	    337.7938    
   -93.75000    	    41.75000    	    470.5000    	    327.1453    
   -93.25000    	    41.75000    	    470.5000    	    367.8572    
   -92.75000    	    41.75000    	    470.5000    	    395.6654    
   -92.25000    	    41.75000    	    470.5000    	    405.7845    
   -91.75000    	    41.75000    	    470.5000    	    417.8617    
   -91.25000    	    41.75000    	    470.5000    	    424.4775    
   -95.75000    	    42.25000    	    470.5000    	    319.6779    
   -95.25000    	    42.25000    	    470.5000    	    338.3153    
   -94.75000    	    42.25000    	    470.5000    	    330.2381    
   -94.25000    	    42.25000    	    470.5000    	    315.8354    
   -93.75000    	    42.25000    	    470.5000    	    329.4294    
   -93.25000    	    42.25000    	    470.5000    	    366.8739    
   -92.75000    	    42.25000    	    470.5000    	    386.7928    
   -92.25000    	    42.25000    	    470.5000    	    403.3112    
   -91.75000    	    42.25000    	    470.5000    	    423.3859    
   -91.25000    	    42.25000    	    470.5000    	    442.7051    
   -95.75000    	    42.75000    	    470.5000    	    305.3512    
   -95.25000    	    42.75000    	    470.5000    	    348.3879    
   -94.75000    	    42.75000    	    470.5000    	    352.4325    
   -94.25000    	    42.75000    	    470.5000    	    313.9803    
   -93.75000    	    42.75000    	    470.5000    	    350.8740    
   -93.25000    	    42.75000    	    470.5000    	    382.9430    
   -92.75000    	    42.75000    	    470.5000    	    389.3975    
   -92.25000    	    42.75000    	    470.5000    	    401.3556    
   -91.75000    	    42.75000    	    470.5000    	    425.1533    
   -91.25000    	    42.75000    	    470.5000    	    398.0526    
   -95.75000    	    43.25000    	    470.5000    	    314.2145    
   -95.25000    	    43.25000    	    470.5000    	    335.2029    
   -94.75000    	    43.25000    	    470.5000    	    335.9336    
   -94.25000    	    43.25000    	    470.5000    	    363.2365    
   -93.75000    	    43.25000    	    470.5000    	    366.1776    
   -93.25000    	    43.25000    	    470.5000    	    382.4939    
   -92.75000    	    43.25000    	    470.5000    	    383.1841    
   -92.25000    	    43.25000    	    470.5000    	    406.1412    
   -91.75000    	    43.25000    	    470.5000    	    411.5193    
   -91.25000    	    43.25000    	    470.5000    	    405.1514    
   -95.75000    	    40.25000    	    471.5000    	    414.1492    
   -95.25000    	    40.25000    	    471.5000    	    443.1606    
   -94.75000    	    40.25000    	    471.5000    	    461.0895    
   -94.25000    	    40.25000    	    471.5000    	    477.7280    
   -93.75000    	    40.25000    	    471.5000    	    481.3101    
   -93.25000    	    40.25000    	    471.5000    	    514.5492    
   -92.75000    	    40.25000    	    471.5000    	    512.2654    
   -92.25000    	    40.25000    	    471.5000    	    509.7247    
   -91.75000    	    40.25000    	    471.5000    	    473.8226    
   -91.25000    	    40.25000    	    471.5000    	    465.3112    
   -95.75000    	    40.75000    	    471.5000    	    370.3647    
   -95.25000    	    40.75000    	    471.5000    	    391.4835    
   -94.75000    	    40.75000    	    471.5000    	    400.7453    
   -94.25000    	    40.75000    	    471.5000    	    373.5661    
   -93.75000    	    40.75000    	    471.5000    	    421.8039    
   -93.25000    	    40.75000    	    471.5000    	    433.4764    
   -92.75000    	    40.75000    	    471.5000    	    447.4982    
   -92.25000    	    40.75000    	    471.5000    	    457.8824    
   -91.75000    	    40.75000    	    471.5000    	    443.5453    
   -91.25000    	    40.75000    	    471.5000    	    448.4901    
   -95.75000    	    41.25000    	    471.5000    	    383.6558    
   -95.25000    	    41.25000    	    471.5000    	    376.9117    
   -94.75000    	    41.25000    	    471.5000    	    376.2484    
   -94.25000    	    41.25000    	    471.5000    	    365.7964    
   -93.75000    	    41.25000    	    471.5000    	    399.2916    
   -93.25000    	    41.25000    	    471.5000    	    406.2788    
   -92.75000    	    41.25000    	    471.5000    	    410.6640    
   -92.25000    	    41.25000    	    471.5000    	    429.6047    
   -91.75000    	    41.25000    	    471.5000    	    415.2042    
   -91.25000    	    41.25000    	    471.5000    	    428.7364    
   -95.75000    	    41.75000    	    471.5000    	    363.5095    
   -95.25000    	    41.75000    	    471.5000    	    396.9314    
   -94.75000    	    41.75000    	    471.5000    	    406.8351    
   -94.25000    	    41.75000    	    471.5000    	    367.9875    
   -93.75000    	    41.75000    	    471.5000    	    345.2373    
   -93.25000    	    41.75000    	    471.5000    	    381.3568    
   -92.75000    	    41.75000    	    471.5000    	    404.9960    
   -92.25000    	    41.75000    	    471.5000    	    420.5214    
   -91.75000    	    41.75000    	    471.5000    	    424.6842    
   -91.25000    	    41.75000    	    471.5000    	    423.6486    
   -95.75000    	    42.25000    	    471.5000    	    334.8563    
   -95.25000    	    42.25000    	    471.5000    	    363.2060    
   -94.75000    	    42.25000    	    471.5000    	    376.7518    
   -94.25000    	    42.25000    	    471.5000    	    369.5701    
   -93.75000    	    42.25000    	    471.5000    	    361.8991    
   -93.25000    	    42.25000    	    471.5000    	    385.4518    
   -92.75000    	    42.25000    	    471.5000    	    408.7544    
   -92.25000    	    42.25000    	    471.5000    	    418.7630    
   -91.75000    	    42.25000    	    471.5000    	    437.8127    
   -91.25000    	    42.25000    	    471.5000    	    447.6294    
   -95.75000    	    42.75000    	    471.5000    	    311.9406    
   -95.25000    	    42.75000    	    471.5000    	    360.5895    
   -94.75000    	    42.75000    	    471.5000    	    392.8392    
   -94.25000    	    42.75000    	    471.5000    	    371.4148    
   -93.75000    	    42.75000    	    471.5000    	    398.1237    
   -93.25000    	    42.75000    	    471.5000    	    410.7538    
   -92.75000    	    42.75000    	    471.5000    	    393.2603    
   -92.25000    	    42.75000    	    471.5000    	    402.7787    
   -91.75000    	    42.75000    	    471.5000    	    444.3345    
   -91.25000    	    42.75000    	    471.5000    	    424.7529    
   -95.75000    	    43.25000    	    471.5000    	    330.9987    
   -95.25000    	    43.25000    	    471.5000    	    358.4706    
   -94.75000    	    43.25000    	    471.5000    	    363.7504    
   -94.25000    	    43.25000    	    471.5000    	    389.2332    
   -93.75000    	    43.25000    	    471.5000    	    404.9869    
   -93.25000    	    43.25000    	    471.5000    	    422.4131    
   -92.75000    	    43.25000    	    471.5000    	    405.3296    
   -92.25000    	    43.25000    	    471.5000    	    427.3484    
   -91.75000    	    43.25000    	    471.5000    	    428.9126    
   -91.25000    	    43.25000    	    471.5000    	    430.3536    
   -95.75000    	    40.25000    	    472.5000    	    482.3995    
   -95.25000    	    40.25000    	    472.5000    	    492.9815    
   -94.75000    	    40.25000    	    472.5000    	    498.3010    
   -94.25000    	    40.25000    	    472.5000    	    501.9025    
   -93.75000    	    40.25000    	    472.5000    	    492.8210    
   -93.25000    	    40.25000    	    472.5000    	    536.8104    
   -92.75000    	    40.25000    	    472.5000    	    532.3721    
   -92.25000    	    40.25000    	    472.5000    	    518.7396    
   -91.75000    	    40.25000    	    472.5000    	    470.5829    
   -91.25000    	    40.25000    	    472.5000    	    460.3646    
   -95.75000    	    40.75000    	    472.5000    	    425.8732    
   -95.25000    	    40.75000    	    472.5000    	    442.4892    
   -94.75000    	    40.75000    	    472.5000    	    434.0688    
   -94.25000    	    40.75000    	    472.5000    	    389.6824    
   -93.75000    	    40.75000    	    472.5000    	    438.2275    
   -93.25000    	    40.75000    	    472.5000    	    442.7683    
   -92.75000    	    40.75000    	    472.5000    	    460.9506    
   -92.25000    	    40.75000    	    472.5000    	    465.2683    
   -91.75000    	    40.75000    	    472.5000    	    433.0255    
   -91.25000    	    40.75000    	    472.5000    	    438.0531    
   -95.75000    	    41.25000    	    472.5000    	    414.4980    
   -95.25000    	    41.25000    	    472.5000    	    411.2795    
   -94.75000    	    41.25000    	    472.5000    	    421.9383    
   -94.25000    	    41.25000    	    472.5000    	    398.7758    
   -93.75000    	    41.25000    	    472.5000    	    426.5635    
   -93.25000    	    41.25000    	    472.5000    	    429.3905    
   -92.75000    	    41.25000    	    472.5000    	    413.7051    
   -92.25000    	    41.25000    	    472.5000    	    434.1750    
   -91.75000    	    41.25000    	    472.5000    	    410.4125    
   -91.25000    	    41.25000    	    472.5000    	    426.8967    
   -95.75000    	    41.75000    	    472.5000    	    386.9301    
   -95.25000    	    41.75000    	    472.5000    	    411.1003    
   -94.75000    	    41.75000    	    472.5000    	    445.7339    
   -94.25000    	    41.75000    	    472.5000    	    410.2473    
   -93.75000    	    41.75000    	    472.5000    	    379.9694    
   -93.25000    	    41.75000    	    472.5000    	    410.3694    
   -92.75000    	    41.75000    	    472.5000    	    414.9803    
   -92.25000    	    41.75000    	    472.5000    	    431.5490    
   -91.75000    	    41.75000    	    472.5000    	    422.2014    
   -91.25000    	    41.75000    	    472.5000    	    418.7485    
   -95.75000    	    42.25000    	    472.5000    	    338.4697    
   -95.25000    	    42.25000    	    472.5000    	    377.4858    
   -94.75000    	    42.25000    	    472.5000    	    420.3574    
   -94.25000    	    42.25000    	    472.5000    	    423.7162    
   -93.75000    	    42.25000    	    472.5000    	    398.6811    
   -93.25000    	    42.25000    	    472.5000    	    419.7115    
   -92.75000    	    42.25000    	    472.5000    	    433.8871    
   -92.25000    	    42.25000    	    472.5000    	    430.5574    
   -91.75000    	    42.25000    	    472.5000    	    445.9381    
   -91.25000    	    42.25000    	    472.5000    	    451.4069    
   -95.75000    	    42.75000    	    472.5000    	    309.6636    
   -95.25000    	    42.75000    	    472.5000    	    367.7289    
   -94.75000    	    42.75000    	    472.5000    	    430.4243    
   -94.25000    	    42.75000    	    472.5000    	    428.1612    
   -93.75000    	    42.75000    	    472.5000    	    449.5878    
   -93.25000    	    42.75000    	    472.5000    	    454.2850    
   -92.75000    	    42.75000    	    472.5000    	    417.4339    
   -92.25000    	    42.75000    	    472.5000    	    426.6950    
   -91.75000    	    42.75000    	    472.5000    	    482.6248    
   -91.25000    	    42.75000    	    472.5000    	    466.9315    
   -95.75000    	    43.25000    	    472.5000    	    331.9297    
   -95.25000    	    43.25000    	    472.5000    	    370.4440    
   -94.75000    	    43.25000    	    472.5000    	    393.5712    
   -94.25000    	    43.25000    	    472.5000    	    414.1772    
   -93.75000    	    43.25000    	    472.5000    	    452.2040    
   -93.25000    	    43.25000    	    472.5000    	    467.7121    
   -92.75000    	    43.25000    	    472.5000    	    423.1278    
   -92.25000    	    43.25000    	    472.5000    	    447.7186    
   -91.75000    	    43.25000    	    472.5000    	    454.8096    
   -91.25000    	    43.25000    	    472.5000    	    468.9760    
   -95.75000    	    40.25000    	    473.5000    	    499.6619    
   -95.25000    	    40.25000    	    473.5000    	    490.6045    
   -94.75000    	    40.25000    	    473.5000    	    478.7901    
   -94.25000    	    40.25000    	    473.5000    	    480.8630    
   -93.75000    	    40.25000    	    473.5000    	    468.3564    
   -93.25000    	    40.25000    	    473.5000    	    498.8181    
   -92.75000    	    40.25000    	    473.5000    	    491.7648    
   -92.25000    	    40.25000    	    473.5000    	    478.3613    
   -91.75000    	    40.25000    	    473.5000    	    433.5684    
   -91.25000    	    40.25000    	    473.5000    	    422.5769    
   -95.75000    	    40.75000    	    473.5000    	    454.7290    
   -95.25000    	    40.75000    	    473.5000    	    464.0492    
   -94.75000    	    40.75000    	    473.5000    	    445.2072    
   -94.25000    	    40.75000    	    473.5000    	    398.6424    
   -93.75000    	    40.75000    	    473.5000    	    437.8617    
   -93.25000    	    40.75000    	    473.5000    	    436.2183    
   -92.75000    	    40.75000    	    473.5000    	    441.8859    
   -92.25000    	    40.75000    	    473.5000    	    445.3416    
   -91.75000    	    40.75000    	    473.5000    	    409.4375    
   -91.25000    	    40.75000    	    473.5000    	    415.2572    
   -95.75000    	    41.25000    	    473.5000    	    425.9408    
   -95.25000    	    41.25000    	    473.5000    	    424.9528    
   -94.75000    	    41.25000    	    473.5000    	    436.0273    
   -94.25000    	    41.25000    	    473.5000    	    415.3384    
   -93.75000    	    41.25000    	    473.5000    	    442.6631    
   -93.25000    	    41.25000    	    473.5000    	    433.1216    
   -92.75000    	    41.25000    	    473.5000    	    413.1815    
   -92.25000    	    41.25000    	    473.5000    	    430.2856    
   -91.75000    	    41.25000    	    473.5000    	    396.3288    
   -91.25000    	    41.25000    	    473.5000    	    414.2422    
   -95.75000    	    41.75000    	    473.5000    	    395.7256    
   -95.25000    	    41.75000    	    473.5000    	    418.0468    
   -94.75000    	    41.75000    	    473.5000    	    462.4635    
   -94.25000    	    41.75000    	    473.5000    	    444.6825    
   -93.75000    	    41.75000    	    473.5000    	    398.3841    
   -93.25000    	    41.75000    	    473.5000    	    425.1593    
   -92.75000    	    41.75000    	    473.5000    	    436.8922    
   -92.25000    	    41.75000    	    473.5000    	    444.2662    
   -91.75000    	    41.75000    	    473.5000    	    422.5135    
   -91.25000    	    41.75000    	    473.5000    	    421.5713    
   -95.75000    	    42.25000    	    473.5000    	    361.8365    
   -95.25000    	    42.25000    	    473.5000    	    402.9472    
   -94.75000    	    42.25000    	    473.5000    	    435.2642    
   -94.25000    	    42.25000    	    473.5000    	    444.5355    
   -93.75000    	    42.25000    	    473.5000    	    429.3030    
   -93.25000    	    42.25000    	    473.5000    	    454.8557    
   -92.75000    	    42.25000    	    473.5000    	    464.2448    
   -92.25000    	    42.25000    	    473.5000    	    449.5361    
   -91.75000    	    42.25000    	    473.5000    	    452.1290    
   -91.25000    	    42.25000    	    473.5000    	    453.1342    
   -95.75000    	    42.75000    	    473.5000    	    355.7382    
   -95.25000    	    42.75000    	    473.5000    	    402.2097    
   -94.75000    	    42.75000    	    473.5000    	    444.4233    
   -94.25000    	    42.75000    	    473.5000    	    440.4273    
   -93.75000    	    42.75000    	    473.5000    	    463.2689    
   -93.25000    	    42.75000    	    473.5000    	    481.9303    
   -92.75000    	    42.75000    	    473.5000    	    456.6045    
   -92.25000    	    42.75000    	    473.5000    	    469.6664    
   -91.75000    	    42.75000    	    473.5000    	    505.9570    
   -91.25000    	    42.75000    	    473.5000    	    469.6677    
   -95.75000    	    43.25000    	    473.5000    	    344.3755    
   -95.25000    	    43.25000    	    473.5000    	    392.0211    
   -94.75000    	    43.25000    	    473.5000    	    425.0872    
   -94.25000    	    43.25000    	    473.5000    	    444.0587    
   -93.75000    	    43.25000    	    473.5000    	    476.9357    
   -93.25000    	    43.25000    	    473.5000    	    480.6413    
   -92.75000    	    43.25000    	    473.5000    	    427.2111    
   -92.25000    	    43.25000    	    473.5000    	    455.8646    
   -91.75000    	    43.25000    	    473.5000    	    475.3687    
   -91.25000    	    43.25000    	    473.5000    	    473.2114    
   -95.75000    	    40.25000    	    474.5000    	    463.4104    
   -95.25000    	    40.25000    	    474.5000    	    452.7318    
   -94.75000    	    40.25000    	    474.5000    	    432.5199    
   -94.25000    	    40.25000    	    474.5000    	    430.7523    
   -93.75000    	    40.25000    	    474.5000    	    417.9055    
   -93.25000    	    40.25000    	    474.5000    	    427.5778    
   -92.75000    	    40.25000    	    474.5000    	    410.0605    
   -92.25000    	    40.25000    	    474.5000    	    408.3781    
   -91.75000    	    40.25000    	    474.5000    	    380.8444    
   -91.25000    	    40.25000    	    474.5000    	    377.7481    
   -95.75000    	    40.75000    	    474.5000    	    449.9771    
   -95.25000    	    40.75000    	    474.5000    	    457.5965    
   -94.75000    	    40.75000    	    474.5000    	    449.4405    
   -94.25000    	    40.75000    	    474.5000    	    400.7957    
   -93.75000    	    40.75000    	    474.5000    	    422.0707    
   -93.25000    	    40.75000    	    474.5000    	    419.6110    
   -92.75000    	    40.75000    	    474.5000    	    396.1242    
   -92.25000    	    40.75000    	    474.5000    	    401.5294    
   -91.75000    	    40.75000    	    474.5000    	    386.7292    
   -91.25000    	    40.75000    	    474.5000    	    391.5745    
   -95.75000    	    41.25000    	    474.5000    	    423.2750    
   -95.25000    	    41.25000    	    474.5000    	    427.4560    
   -94.75000    	    41.25000    	    474.5000    	    434.4904    
   -94.25000    	    41.25000    	    474.5000    	    404.2126    
   -93.75000    	    41.25000    	    474.5000    	    435.7204    
   -93.25000    	    41.25000    	    474.5000    	    426.7571    
   -92.75000    	    41.25000    	    474.5000    	    400.8884    
   -92.25000    	    41.25000    	    474.5000    	    414.1383    
   -91.75000    	    41.25000    	    474.5000    	    376.8373    
   -91.25000    	    41.25000    	    474.5000    	    395.5431    
   -95.75000    	    41.75000    	    474.5000    	    390.9779    
   -95.25000    	    41.75000    	    474.5000    	    430.1472    
   -94.75000    	    41.75000    	    474.5000    	    465.4539    
   -94.25000    	    41.75000    	    474.5000    	    449.4819    
   -93.75000    	    41.75000    	    474.5000    	    397.1653    
   -93.25000    	    41.75000    	    474.5000    	    419.4025    
   -92.75000    	    41.75000    	    474.5000    	    440.5080    
   -92.25000    	    41.75000    	    474.5000    	    434.5754    
   -91.75000    	    41.75000    	    474.5000    	    410.4361    
   -91.25000    	    41.75000    	    474.5000    	    428.8578    
   -95.75000    	    42.25000    	    474.5000    	    379.2892    
   -95.25000    	    42.25000    	    474.5000    	    430.7242    
   -94.75000    	    42.25000    	    474.5000    	    435.4188    
   -94.25000    	    42.25000    	    474.5000    	    440.7238    
   -93.75000    	    42.25000    	    474.5000    	    439.5603    
   -93.25000    	    42.25000    	    474.5000    	    466.2637    
   -92.75000    	    42.25000    	    474.5000    	    474.8663    
   -92.25000    	    42.25000    	    474.5000    	    465.2173    
   -91.75000    	    42.25000    	    474.5000    	    469.4650    
   -91.25000    	    42.25000    	    474.5000    	    469.0859    
   -95.75000    	    42.75000    	    474.5000    	    403.8243    
   -95.25000    	    42.75000    	    474.5000    	    441.9272    
   -94.75000    	    42.75000    	    474.5000    	    443.0362    
   -94.25000    	    42.75000    	    474.5000    	    433.9682    
   -93.75000    	    42.75000    	    474.5000    	    467.0427    
   -93.25000    	    42.75000    	    474.5000    	    493.7855    
   -92.75000    	    42.75000    	    474.5000    	    486.1902    
   -92.25000    	    42.75000    	    474.5000    	    527.3723    
   -91.75000    	    42.75000    	    474.5000    	    540.6788    
   -91.25000    	    42.75000    	    474.5000    	    477.3979    
   -95.75000    	    43.25000    	    474.5000    	    385.4161    
   -95.25000    	    43.25000    	    474.5000    	    429.4900    
   -94.75000    	    43.25000    	    474.5000    	    444.0712    
   -94.25000    	    43.25000    	    474.5000    	    464.6535    
   -93.75000    	    43.25000    	    474.5000    	    503.9293    
   -93.25000    	    43.25000    	    474.5000    	    509.9591    
   -92.75000    	    43.25000    	    474.5000    	    477.1373    
   -92.25000    	    43.25000    	    474.5000    	    521.0133    
   -91.75000    	    43.25000    	    474.5000    	    519.2925    
   -91.25000    	    43.25000    	    474.5000    	    496.6933    
   -95.75000    	    40.25000    	    475.5000    	    389.2455    
   -95.25000    	    40.25000    	    475.5000    	    390.1790    
   -94.75000    	    40.25000    	    475.5000    	    377.5344    
   -94.25000    	    40.25000    	    475.5000    	    376.1453    
   -93.75000    	    40.25000    	    475.5000    	    365.5344    
   -93.25000    	    40.25000    	    475.5000    	    375.1878    
   -92.75000    	    40.25000    	    475.5000    	    355.6230    
   -92.25000    	    40.25000    	    475.5000    	    343.8851    
   -91.75000    	    40.25000    	    475.5000    	    325.9281    
   -91.25000    	    40.25000    	    475.5000    	    336.5730    
   -95.75000    	    40.75000    	    475.5000    	    414.0992    
   -95.25000    	    40.75000    	    475.5000    	    444.8055    
   -94.75000    	    40.75000    	    475.5000    	    458.6157    
   -94.25000    	    40.75000    	    475.5000    	    413.6596    
   -93.75000    	    40.75000    	    475.5000    	    411.0499    
   -93.25000    	    40.75000    	    475.5000    	    405.4059    
   -92.75000    	    40.75000    	    475.5000    	    369.9210    
   -92.25000    	    40.75000    	    475.5000    	    356.8541    
   -91.75000    	    40.75000    	    475.5000    	    360.6827    
   -91.25000    	    40.75000    	    475.5000    	    366.0567    
   -95.75000    	    41.25000    	    475.5000    	    426.0241    
   -95.25000    	    41.25000    	    475.5000    	    433.7849    
   -94.75000    	    41.25000    	    475.5000    	    437.2070    
   -94.25000    	    41.25000    	    475.5000    	    393.6839    
   -93.75000    	    41.25000    	    475.5000    	    428.0870    
   -93.25000    	    41.25000    	    475.5000    	    421.5281    
   -92.75000    	    41.25000    	    475.5000    	    404.6672    
   -92.25000    	    41.25000    	    475.5000    	    397.8437    
   -91.75000    	    41.25000    	    475.5000    	    359.4461    
   -91.25000    	    41.25000    	    475.5000    	    378.9876    
   -95.75000    	    41.75000    	    475.5000    	    397.2899    
   -95.25000    	    41.75000    	    475.5000    	    430.5758    
   -94.75000    	    41.75000    	    475.5000    	    448.7931    
   -94.25000    	    41.75000    	    475.5000    	    432.1396    
   -93.75000    	    41.75000    	    475.5000    	    403.6263    
   -93.25000    	    41.75000    	    475.5000    	    426.7477    
   -92.75000    	    41.75000    	    475.5000    	    447.5616    
   -92.25000    	    41.75000    	    475.5000    	    416.8097    
   -91.75000    	    41.75000    	    475.5000    	    385.5189    
   -91.25000    	    41.75000    	    475.5000    	    436.6861    
   -95.75000    	    42.25000    	    475.5000    	    377.6376    
   -95.25000    	    42.25000    	    475.5000    	    432.6154    
   -94.75000    	    42.25000    	    475.5000    	    414.0728    
   -94.25000    	    42.25000    	    475.5000    	    411.8222    
